date_time,dma_a,dma_b,dma_c,dma_d,dma_e,dma_f,dma_g,dma_h,dma_i,dma_j,lower_dma_a,upper_dma_a,lower_dma_b,upper_dma_b,lower_dma_c,upper_dma_c,lower_dma_d,upper_dma_d,lower_dma_e,upper_dma_e,lower_dma_f,upper_dma_f,lower_dma_g,upper_dma_g,lower_dma_h,upper_dma_h,lower_dma_i,upper_dma_i,lower_dma_j,upper_dma_j
2022-06-27 00:00:00,15.710586743695037,8.28816678505423,4.514159722222222,24.748863223492286,62.36556119974933,6.593987726731052,22.475054909568758,14.34454066355606,19.159535665217764,23.349687499999998,12.630777148371319,18.790396339018756,7.200544439821473,9.375789130286986,2.654774625308537,6.3735448191359065,20.152626788034862,29.34509965894971,57.4599042143611,67.27121818513756,5.023184149413062,8.164791304049041,19.589810840623255,25.360298978514262,13.410640815339384,15.278440511772736,16.078080500652327,22.2409908297832,20.553025218833472,26.146349781166524
2022-06-27 01:00:00,6.114249999999999,8.017520951720895,3.8854583333333337,22.22643892211515,56.69671929913732,6.4778835600643845,19.675950742902096,12.881846219111614,18.847825374504332,23.2195,2.133285850484019,10.095214149515979,7.203929301664888,8.831112601776901,2.102508510611785,5.668408156054882,17.383644802996606,27.069233041233694,53.21827029397859,60.17516830429605,4.67947070004257,8.276296420086199,18.11575337110593,21.23614811469826,10.706298808689565,15.057393629533662,16.21161815049865,21.484032598510012,20.846966112158842,25.592033887841158
2022-06-27 02:00:00,6.339895833333333,8.083312618387563,3.6331944444444444,21.21043767274645,54.13601388888888,6.091216893397717,18.698721576235425,11.361339274667172,18.243975396368516,22.7151875,2.791363389871285,9.88842827679538,7.048372226177492,9.118253010597634,1.7976938909258249,5.468694997963064,13.74565865628118,28.675216689211723,51.52841062826556,56.743617149512204,4.307159359255445,7.875274427539988,17.088557610336906,20.308885542133943,10.090111754161384,12.63256679517296,16.272199314995795,20.215751477741236,21.119103543503037,24.31127145649696
2022-06-27 03:00:00,7.3097916666666665,7.91147928505423,3.2385555555555556,20.5422418290411,54.47279861111111,6.048237726731051,18.37542990956876,10.824394830222726,18.643276663044404,23.012,2.9430225729285144,11.676560760404818,7.077371252085499,8.745587318022961,2.168726028652209,4.308385082458902,13.416778199018585,27.667705459063612,51.87494706985687,57.070650152365346,4.464040792779143,7.632434660682959,17.104798804720982,19.646061014416535,9.785221075390371,11.86356858505508,14.655728680684124,22.630824645404683,20.703452184401016,25.320547815598985
2022-06-27 04:00:00,7.1349374999999995,7.889895951720895,3.259291666666667,21.35734837724709,55.75327083333333,5.8621960600643845,18.92613824290209,11.00595038577828,17.965231995653284,21.7051875,3.067134391145184,11.202740608854814,7.243829438225579,8.53596246521621,2.268176618507905,4.250406714825429,13.401333380124987,29.31336337436919,52.89924257460234,58.60729909206432,4.330841765302946,7.393550354825823,16.99188011129825,20.86039637450593,9.990072483577688,12.021828287978874,15.625164212035736,20.305299779270833,20.231171811739966,23.179203188260036
2022-06-27 05:00:00,7.767833333333333,8.733125118387562,4.281777777777778,25.498101580048036,60.76336805555555,6.690029393397717,22.849034076235426,12.751380941333839,19.015812328262164,23.4361875,3.446669915957904,12.088996750708763,7.9490739035237175,9.517176333251408,2.4337905236017443,6.129765031953812,20.49315458393024,30.50304857616583,57.09478668933634,64.43194942177477,5.307140714884531,8.072918071910903,17.334602048762143,28.36346610370871,11.909805994688089,13.592955887979588,15.916519538062937,22.11510511846139,20.95166186761764,25.920713132382357
2022-06-27 06:00:00,10.329791666666667,10.441854285054228,6.409076388888889,33.29830991338137,80.15559027777778,8.263050226731051,28.97792990956876,17.984123996889394,20.718705160871046,28.58625,5.982647125387324,14.67693620794601,8.82850039976703,12.055208170341427,3.54360502168023,9.274547756097547,28.05781554909823,38.538804277664504,76.6396930615142,83.67148749404136,5.716240166869699,10.809860286592404,24.873141234909085,33.08271858422844,16.15822153686977,19.810026456909018,17.346339301292687,24.091071020449405,27.21046307711753,29.96203692288247
2022-06-27 07:00:00,11.8106875,11.969270951720896,7.288625000000001,41.2920807467147,106.36237499999999,10.863462688633684,37.614388242902095,26.74517955244495,23.786703540162787,33.352062499999995,8.215862000892505,15.405512999107495,10.43341686071901,13.505125042722781,4.885981171877542,9.69126882812246,37.482995787301135,45.10116570612827,103.02474340013761,109.70000659986236,8.886216962868758,12.840708414398609,34.177139198541106,41.051637287263084,24.580487013894167,28.90987209099573,21.77734200520836,25.796065075117212,30.925369326891804,35.778755673108186
2022-06-27 08:00:00,11.794520833333333,11.734500118387562,6.987611111111112,39.676101580048034,103.29372222222223,9.888733521967017,36.69607365271173,29.8644851080005,27.783163276929503,35.899875,8.413103147793455,15.175938518873211,10.260379723748121,13.208620513027002,4.844532384537856,9.130689837684368,34.533377209543254,44.818825950552814,99.34969428144967,107.23775016299479,8.803678043748645,10.97378900018539,32.24441155539748,41.14773575002599,27.51010441181999,32.218865804181014,20.468831590875663,35.09749496298334,31.907702113551345,39.89204788644866
2022-06-27 09:00:00,11.838854166666666,11.488419414959514,6.447284722222222,38.58805991338137,97.03431944444444,9.09812935530035,33.58961740956876,28.62191566355606,25.739464553116076,35.1064375,8.303034477796611,15.37467385553672,9.798209188988942,13.178629640930087,5.003405523333936,7.8911639211105085,33.25964591181676,43.91647391494598,94.41974239138536,99.64889649750351,6.871699247879027,11.324559462721671,32.448273410115064,34.730961409022456,26.984939207601386,30.258892119510733,18.554865284673305,32.924063821558846,29.900349624091987,40.31252537590801
2022-06-27 10:00:00,11.640625,10.88527358162618,6.151645833333333,35.4927057467147,91.97160416666667,8.955061526115196,31.175075742902095,28.218908719111614,25.89727242287925,35.5884375,8.945469623720967,14.335780376279033,9.749798643025043,12.020748520227317,4.632849881322771,7.670441785343895,31.135668999297767,39.84974249413163,89.51613389540927,94.42707443792406,8.032027782079277,9.878095270151116,30.203279286678786,32.146872199125404,26.739281941796186,29.69853549642704,20.36132993866699,31.43321490709151,31.378815537159408,39.79805946284059
2022-06-27 11:00:00,11.595020833333331,10.941627748292849,6.075319444444445,34.46160158004803,88.78257638888888,8.566945202056566,30.014534076235428,27.234339274667168,26.54454432391545,35.006625,8.540737510128217,14.649304156538445,9.61672202056734,12.266533476018358,3.904702784927403,8.245936103961487,29.46063157049839,39.46257158959768,85.28029275293632,92.28486002484145,7.348257589126293,9.785632814986839,27.664165927127108,32.36490222534375,26.01555412215699,28.453124427177347,20.348535591567767,32.74055305626313,31.389973608938995,38.623276391061005
2022-06-27 12:00:00,11.764354166666667,10.893294414959515,6.001430555555556,34.84268491338136,88.9997986111111,8.010605825859935,30.076304909568762,26.805894830222726,23.256785944780724,32.93794760910668,9.053402395826877,14.475305937506457,9.906963108379019,11.87962572154001,4.58028047402876,7.422580637082352,31.013698070708244,38.67167175605448,86.70629526875214,91.29330195347006,5.977866570995509,10.043345080724361,28.346485002934514,31.80612481620301,25.828439548922407,27.783350111523045,20.33672123854873,26.176850651012717,30.757533502559316,35.118361715654046
2022-06-27 13:00:00,12.120312499999999,10.914078910924387,6.0477291666666675,35.5739557467147,88.97527083333333,8.234818359203517,29.792151251920753,26.86239583333333,26.425852718715625,34.7305,7.948265138755882,16.292359861244115,9.480606085432203,12.34755173641657,4.15257943547083,7.942878897862505,33.37051186826167,37.77739962516773,87.09546348890098,90.85507817776568,5.502399511237934,10.9672372071691,28.272293561719454,31.312008942122052,25.77390345565291,27.95088821101375,20.05157475179284,32.80013068563841,30.495033830996125,38.96596616900388
2022-06-27 14:00:00,11.747583333333333,10.682729166666666,5.377590277777779,35.20766408004803,86.30980555555554,7.805270833333333,29.04158333333333,25.303763888888884,28.522515913459433,34.326875,8.576817452736918,14.918349213929748,9.146866142878801,12.218592190454531,4.463749094296029,6.2914314612595295,29.753628783866457,40.661699376229606,84.2887893388146,88.33082177229649,6.237791901427686,9.37274976523898,26.39249165322667,31.690675013439993,23.93163911066579,26.675888667111977,20.737112582444645,36.30791924447422,31.081322758201665,37.57242724179834
2022-06-27 15:00:00,10.401416666666666,10.610833333333334,5.507782896443676,32.392684913381366,83.65959027777777,8.382541666666667,28.181229166666668,23.92906944444444,25.07016243155606,32.667812500000004,6.534195960910525,14.268637372422807,9.239761324593328,11.98190534207334,4.820229446343843,6.19533634654351,28.407915310797605,36.37745451596513,81.20250161416831,86.11667894138722,5.439499876745801,11.325583456587532,27.02992757017663,29.332530763156708,22.221297927260064,25.636840961628817,18.68919480281288,31.45113006029924,30.08792465191417,35.247700348085836
2022-06-27 16:00:00,10.1896875,10.9416875,5.847250000000001,32.1307057467147,83.53837499999999,8.684999946384638,28.2940625,23.806499999999996,23.081255715156285,31.4313125,6.804890740397897,13.574484259602102,8.858665028696063,13.024709971303938,4.549652443226139,7.144847556773862,26.265496856641853,37.99591463678755,80.01980193929037,87.0569480607096,6.8253847057132395,10.544615187056035,26.522878419453768,30.06524658054623,22.04278909453952,25.570210905460474,20.752871451875716,25.409639978436854,27.935623972280524,34.92700102771948
2022-06-27 17:00:00,9.922145833333333,11.489854166666667,6.313923611111111,33.85141408004804,84.5851597222222,8.216270833333333,29.437333333333335,23.77743055555555,22.46690131956873,30.744625000000003,6.552949582569724,13.291342084096943,8.718388065309936,14.261320268023399,4.557602457669689,8.070244764552532,28.505183418878097,39.19764474121798,80.15140682503613,89.01891261940827,7.373816029580086,9.05872563708658,26.058540738887825,32.81612592777884,22.290549783841616,25.264311327269485,19.918264397819524,25.015538241317937,27.980455295483104,33.5087947045169
2022-06-27 18:00:00,10.142916666666666,12.547083333333335,7.075972222222223,37.38291666666667,89.09944444444443,8.380416666666667,31.557916666666667,23.85986111111111,20.971606652177613,29.3225,6.000810222701818,14.285023110631514,8.325621486841676,16.768545179824994,4.537752648107056,9.61419179633739,32.77604301604166,41.98979031729167,84.83505386274337,93.3638350261455,6.181187413623997,10.579645919709337,28.772453144676003,34.343380188657335,21.451429862036914,26.268292360185303,19.12561753984162,22.817595764513605,25.961686287596635,32.68331371240337
2022-06-27 19:00:00,10.805416666666666,14.175833333333333,8.127222222222223,42.797916666666666,95.62069444444444,8.819166666666666,34.70541666666667,24.593611111111105,21.96019607259529,31.090000000000003,6.6748461273304285,14.935987206002903,8.402770907079997,19.94889575958667,4.913342287774038,11.341102156670408,32.61802988829806,52.97780344503527,91.32343549586334,99.91795339302554,7.081852177458983,10.556481155874348,30.770447706083054,38.64038562725029,23.2581721355277,25.92905008669451,19.866704967935494,24.05368717725509,28.74063459854802,33.43936540145199
2022-06-27 20:00:00,10.992916666666666,13.495833333333334,8.249722222222223,43.735416666666666,97.90194444444444,8.489166666666666,35.697916666666664,24.314861111111107,21.484106652177612,30.63375,5.838196083447749,16.147637249885584,8.497505198119045,18.494161468547624,4.615832860795001,11.883611583649445,37.54071281696227,49.93012051637106,93.43818140860981,102.36570748027907,6.499061994760169,10.479271338573163,30.294542523864198,41.10129080946913,22.83138208508997,25.798340137132243,19.646333381299435,23.32187992305579,27.338762356437364,33.928737643562634
2022-06-27 21:00:00,9.114166666666666,11.928333333333335,7.338472222222223,37.55416666666667,91.52194444444443,8.312916666666666,33.846666666666664,22.803749802248426,20.495356652177612,28.21875,4.980895838335678,13.247437494997655,8.364523446576575,15.492143220090094,4.315859191830787,10.361085252613659,32.73847777913055,42.369855554202786,86.90436449134623,96.13952439754263,6.72899904947053,9.896834283862802,30.630380015216307,37.062953318117025,21.631378206896095,23.976121397600757,18.745415408551654,22.24529789580357,26.830613204617272,29.606886795382728
