date_time,dma_a,dma_b,dma_c,dma_d,dma_e,dma_f,dma_g,dma_h,dma_i,dma_j,lower_dma_a,upper_dma_a,lower_dma_b,upper_dma_b,lower_dma_c,upper_dma_c,lower_dma_d,upper_dma_d,lower_dma_e,upper_dma_e,lower_dma_f,upper_dma_f,lower_dma_g,upper_dma_g,lower_dma_h,upper_dma_h,lower_dma_i,upper_dma_i,lower_dma_j,upper_dma_j
2022-06-27 00:00,12.19860732131515,8.123104027772094,5.109209651323873,23.845931131309616,63.977308854034874,6.682637825793433,23.462064840498385,14.190838416220565,18.837393237240153,23.588337867924885,10.3018752100996,14.095339432530698,7.079407939119618,9.16680011642457,4.226765050841065,5.991654251806681,19.686441843311492,28.00542041930774,61.000852900418764,66.95376480765097,4.723346444045491,8.641929207541375,21.17015260820282,25.75397707279395,12.538022193607784,15.843654638833343,16.962100177294502,20.712686297185805,21.375563250529872,25.801112485319898
2022-06-27 01:00,7.853308609794514,7.3391303941787,4.460171529684399,22.034922841488747,58.577095533651004,6.706631433349032,21.110425815588055,12.45584742106209,18.63649433326013,23.173022123430197,5.8450579174891,9.861559302099927,5.830155444933162,8.84810534342424,3.116588661070367,5.803754398298432,17.24259850916971,26.827247173807788,54.33566533923689,62.81852572806512,4.5603959007251245,8.85286696597294,18.326103394185118,23.89474823699099,10.605893168828786,14.305801673295395,16.58001528045972,20.692973386060547,20.62433025593064,25.721713990929757
2022-06-27 02:00,7.776426436823451,7.3041579099680645,4.2584965737040825,22.013813992809837,56.563638442426665,6.673317860063903,19.761527660137467,11.81504664615945,18.565670256076167,23.14348876487721,5.75509415176886,9.79775872187804,5.579044267398153,9.029271552537976,2.704565208962088,5.812427938446078,17.190902299075876,26.836725686543797,51.85706649809417,61.27021038675917,4.491626826125696,8.85500889400211,16.81896726546319,22.70408805481175,9.904162436510907,13.725930855807993,16.47439954919489,20.656940962957442,20.494278940432114,25.792698589322303
2022-06-27 03:00,8.366800377995437,7.531602241794603,4.189601670357433,21.58321461758365,57.87575848462414,6.6864107274688,19.844773843999732,12.029459248451145,18.71825611842092,23.618489538519547,6.34389034389649,10.389710412094384,5.75081780381955,9.312386679769658,2.56510696950053,5.814096371214337,16.757692952175347,26.408736282991956,53.0582135253781,62.69330344387019,4.4976998914270485,8.87512156351055,16.86939803375353,22.820149654245938,10.090682722217998,13.968235774684294,16.620007938994668,20.816504297847175,20.937260737740427,26.299718339298664
2022-06-27 04:00,8.197937339415239,8.018370981672044,4.286003969536173,22.030546391244542,57.733241021018,6.650922268902368,20.099873426177084,11.769326734404245,18.38695110259665,23.24532123836208,6.174836406864262,10.221038271966215,6.236773852954862,9.799968110389226,2.643937967345712,5.928069971726633,17.200977853602712,26.860114928886368,52.903751345391036,62.56273069664498,4.4608106473713,8.841033890433437,17.123913914539013,23.075832937815154,9.812799873720483,13.725853595088006,16.287292322306975,20.486609882886327,20.55371558595375,25.93692689077041
2022-06-27 05:00,8.666845709587726,8.724882294867347,4.8607608701633165,24.631929118391508,59.81616339931681,6.951882437234835,20.936435833144618,12.533277126940748,18.83328219704165,23.86042596465689,6.643721670556076,10.689969748619374,6.9287358409076045,10.52102874882709,3.214576408647679,6.5069453316789545,19.801667226218175,29.462191010564844,54.98666281990394,64.64566397872967,4.761490861045674,9.142274013423998,17.9538515674896,23.919020098799635,10.562663639723628,14.50389061415787,16.73333778705272,20.93322660703058,21.165439246384885,26.5554126829289
2022-06-27 06:00,10.290970569437182,10.227923664465784,6.209877468741182,31.2795862734723,75.73018249262675,8.254955519258859,26.671920945801226,17.116200829978613,20.30542805239191,27.70950119470519,8.267843733451102,12.314097405423258,8.39545796262707,12.060389366304497,4.56164458037964,7.858110357102725,26.449317955582703,36.1098545913619,70.89899669309771,80.56136829215578,6.064507975413015,10.445403063104703,23.66906441093449,29.674777480667963,15.132975189022032,19.099426470935192,18.20542578718842,22.4054303175954,25.01341092930428,30.405591460106102
2022-06-27 07:00,12.470787203899718,11.749042054609912,7.328177914159138,39.35468283706617,99.97281003177453,10.502963646045286,34.7936716003236,25.04350276355166,22.96112981230787,32.484656898886925,10.447660029350697,14.49391437844874,9.8813539856199,13.616730123599925,5.677074923416749,8.979280904901527,34.52440054650868,44.18496512762366,95.13998169757,104.80563836597906,8.312504912634664,12.693422379455907,31.76273222856295,37.82461097208425,23.048308732765115,27.038696794338207,20.861115827580196,25.061143797035545,29.78820624438744,35.18110755338641
2022-06-27 08:00,12.941868180568893,11.87924272508992,7.334724264862141,39.23976121525456,102.06077943102972,10.017368919735675,35.69287923739052,27.91307224728369,25.31049301419946,35.31600690753015,10.918740965037815,14.96499539609997,9.992846481452688,13.765638968727151,5.678649093076356,8.990799436647928,34.409471963260344,44.070050467248784,97.2272235844585,106.89433527760093,7.82690794917769,12.20782989029366,32.63412103704545,38.75163743773559,25.906217632996253,29.91992686157113,23.210476655458265,27.410509372940652,32.619438538027495,38.012575277032816
2022-06-27 09:00,13.000397261384,11.437761945833488,7.012277279841898,38.851688277233485,98.52015257006869,9.502643807118957,34.25596525367426,27.9158513974749,25.298131261415236,35.153634389519716,10.977270040892163,15.023524481875837,9.546940234846787,13.32858365682019,5.348937337891951,8.675617221791846,34.02139842742223,43.68197812704475,93.68641734128151,103.35388779885588,7.312182389283469,11.693105224954445,31.1749347753,37.33699573204852,25.897503615358087,29.934199179591708,23.198114421770967,27.398148101059505,32.45702756810689,37.85024121093254
