date_time,dma_a,dma_b,dma_c,dma_d,dma_e,dma_f,dma_g,dma_h,dma_i,dma_j,lower_dma_a,upper_dma_a,lower_dma_b,upper_dma_b,lower_dma_c,upper_dma_c,lower_dma_d,upper_dma_d,lower_dma_e,upper_dma_e,lower_dma_f,upper_dma_f,lower_dma_g,upper_dma_g,lower_dma_h,upper_dma_h,lower_dma_i,upper_dma_i,lower_dma_j,upper_dma_j
2022-06-27 00:00:00,15.28158687674948,8.958835843507506,4.797496323529412,25.389439119583667,61.84951684563731,6.572616719705512,22.574642650862813,14.158628070494979,18.89647108746823,23.426524608553162,9.988528713080033,20.574645040418925,8.111650054800029,9.806021632214984,2.987525472471277,6.607467174587547,20.63273819792133,30.146140041246003,57.4712511112298,66.22778258004483,5.227792415065153,7.917441024345871,18.9015991995411,26.247686102184527,13.398636397639947,14.91861974335001,15.278179254073413,22.514762920863042,20.328641511698223,26.5244077054081
2022-06-27 01:00:00,7.182682497813136,8.710170402331036,4.380275735294118,23.539687133857818,56.37468501234853,6.320657160881982,20.1763409152126,12.800242041083212,18.716186319541187,23.14914409384728,2.963994848123207,11.401370147503066,8.030846583698601,9.38949422096347,2.881837122862785,5.8787143477254515,18.5739574366273,28.505416831088336,53.0769405252886,59.67242949940846,4.986763427821313,7.654550893942651,17.329030276688655,23.023651553736542,11.046525544413692,14.553958537752733,15.42828215094385,22.004090488138523,20.207643623244728,26.090644564449832
2022-06-27 02:00:00,6.877691176470588,8.685036211154566,4.169773897058823,22.57915954838915,54.16871370444931,5.956972412180671,19.00326721402028,11.61460601167145,18.18895670790295,22.507451079141397,3.906758410061251,9.848623942879925,7.82603759966918,9.544034822639953,2.708078384597848,5.631469409519798,16.14024302935493,29.01807606742337,51.87575163789678,56.46167577100184,4.603102078228067,7.310842746133275,16.297381325450367,21.709153102590193,10.284962077213725,12.944249946129174,15.356188994547834,21.021724421258064,19.609619306585,25.405282851697795
2022-06-27 03:00:00,7.713645220588235,8.572120769978095,3.9166783088235295,21.80726736059898,54.32944164562577,5.873419103357142,18.7845608956352,11.060376232259685,18.570365218670567,22.906258064435516,4.104005786792846,11.323284654383624,7.918621435986136,9.225620103970055,3.0362575201692894,4.797099097477769,14.723895638027706,28.890639083170257,51.840952370004835,56.817930921246706,4.644350812244565,7.102487394469718,16.482569749876493,21.086552041393904,9.9001014186468,12.22065104587257,14.809424865825521,22.331305571515614,19.835167946319835,25.977348182551196
2022-06-27 04:00:00,7.261286764705883,8.607424078801625,3.9496764705882357,22.575324923917663,55.614544586802246,5.779678294533612,19.205025973366606,11.286552702847919,18.15472576240468,22.076627549729636,3.648093469299152,10.874480060112614,8.09560195946145,9.1192461981418,3.1206788933769514,4.77867404779952,15.008349784068818,30.142300063766506,52.986051228968684,58.24303794463581,4.5374266143812365,7.021929974685988,16.62982955146212,21.780222395271092,9.950040845005951,12.623064560689887,15.296591299341213,21.01286022546815,20.249987820097473,23.9032672793618
2022-06-27 05:00:00,7.727584558823529,9.149789887625154,4.627737132352941,25.735049564533824,59.735866277978715,6.229156235710083,21.740135417478964,12.752510423436155,18.761055056138794,23.213372035023752,3.8522860714159006,11.602883046231158,8.229713434438507,10.069866340811801,2.9308131123800525,6.324661152325829,21.180482350236502,30.289616778831146,54.72623530021801,64.74549725573942,5.133527164624376,7.32478530679579,15.422614501555476,28.057656333402452,11.553459304622995,13.951561542249314,15.003670888361139,22.51843922391645,19.987227507326246,26.43951656272126
2022-06-27 06:00:00,9.776944852941176,10.451186946448683,6.301485294117647,32.516939270416174,76.84643796915519,7.471852926886553,27.54305461939972,17.63174939402439,20.33604059987291,27.814335270317873,5.126955083213671,14.42693462266868,8.550898089597705,12.35147580329966,3.3895136976013105,9.213456890633983,27.05982321832954,37.97405532250281,64.45715876072205,89.23571717758833,5.017334174178298,9.926371679594807,20.78720932415147,34.29889991464797,14.173650652902294,21.089848135146486,16.21918943704911,24.45289176269671,23.52417769764568,32.10449284299006
2022-06-27 07:00:00,11.620305147058822,11.870084005272213,7.250389705882354,40.66948522629852,102.41357216033165,10.135182932347673,36.23319162575629,25.771738364612627,23.08176641694845,32.51082975561199,7.720229618691517,15.520380675426127,9.665248294234564,14.074919716309862,4.605985275236557,9.894794136528152,33.823563613147456,47.51540683944958,80.95359844067147,123.87354587999184,7.029641027244427,13.24072483745092,27.467391384698942,44.99899186681364,18.799580050144733,32.74389667908052,18.317592730260095,27.845940103636806,26.46891637323104,38.552743137992934
2022-06-27 08:00:00,11.76594669117647,11.969387314095743,7.24566911764706,39.81409368218088,102.42386260150812,9.497823256081547,36.57785010785076,29.02732108520086,25.86156666276148,35.075011740906106,8.389549135761328,15.142344246591612,10.488592151456661,13.450182476734824,5.248763328368831,9.242574906925288,35.13234061082233,44.49584675353943,93.5721859024172,111.27553930059904,7.452628386208289,11.543018125954806,31.490921729501117,41.6647784862004,24.083469925230467,33.97117224517125,16.65954432746227,35.06358899806069,27.40800282851579,42.74202065329642
2022-06-27 09:00:00,11.912775735294119,11.871973187871914,7.000542279411765,40.835327138063235,99.3869818980867,9.337738697258018,34.99257512324124,28.788191001133523,24.60891267828444,34.22194372620022,8.58775782621706,15.237793644371177,10.20621950709241,13.537726868651418,5.371553966329351,8.629530592494179,34.420726145052654,47.249928131073816,93.72949286584414,105.04447093032927,7.0492681109858975,11.62620928353014,31.12586430761724,38.85928593886524,26.4892846950441,31.087097307222948,16.863171086870018,32.35465426969886,27.71893848469365,40.7249489677068
